Date,Product Code,Sales Quantity,Sales Revenue,Category,RAM,ROM,Model,Promo 1,Promo 2,Lead Time (days)
2022-08-21,2004,13,1560000,Nokia,16,256,X30 5G,No,No,12
2022-08-22,1001,6,1080000,Samsung,12,128,S23 Ultra,Yes,Yes,14
2022-08-22,1002,35,1750000,Apple,6,64,Iphone 14 Pro Max,No,Yes,11
2022-08-22,1003,13,2210000,Huawei,6,256,P50 Ultra,Yes,Yes,7
2022-08-22,1004,29,2320000,Sony,12,512,Xperia 1,No,Yes,8
2022-08-22,1005,50,3500000,Oppo,16,256,Find x4,Yes,No,13
2022-08-22,1006,1,160000,Vivo,6,512,X80,No,Yes,13
2022-08-22,1007,14,1540000,IQOO,8,64,11,No,No,5
2022-08-22,1008,41,6150000,Xiaomi,12,512,13 Ultra,Yes,Yes,7
2022-08-22,1009,8,1600000,Realme,12,512,GT4,Yes,Yes,5
2022-08-22,2001,43,8600000,Oneplus,6,512,10 pro,Yes,Yes,7
2022-08-22,2002,30,5100000,Poco,12,64,X4 Pro 5G,No,Yes,9
2022-08-22,2003,3,240000,Motorola,6,512,Edge Plus,Yes,No,9
2022-08-22,2004,13,910000,Nokia,4,512,X30 5G,No,Yes,9
2022-08-23,1001,9,1710000,Samsung,16,64,S23 Ultra,No,No,11
2022-08-23,1002,4,760000,Apple,6,512,Iphone 14 Pro Max,Yes,Yes,14
2022-08-23,1003,44,4400000,Huawei,8,512,P50 Ultra,Yes,No,10
2022-08-23,1004,43,4300000,Sony,8,256,Xperia 1,No,No,13
2022-08-23,1005,4,680000,Oppo,12,256,Find x4,Yes,Yes,8
2022-08-23,1006,13,2600000,Vivo,4,64,X80,Yes,No,11
2022-08-23,1007,49,6370000,IQOO,4,256,11,Yes,Yes,13
2022-08-23,1008,39,7410000,Xiaomi,16,64,13 Ultra,Yes,Yes,6
2022-08-23,1009,11,2090000,Realme,4,128,GT4,No,Yes,6
2022-08-23,2001,15,2550000,Oneplus,8,64,10 pro,No,No,13
2022-08-23,2002,29,4640000,Poco,4,128,X4 Pro 5G,Yes,No,13
2022-08-23,2003,28,3920000,Motorola,6,64,Edge Plus,Yes,Yes,7
2022-08-23,2004,20,2800000,Nokia,4,512,X30 5G,No,Yes,13
2022-08-24,1001,4,440000,Samsung,16,128,S23 Ultra,Yes,Yes,6
2022-08-24,1002,35,6300000,Apple,6,512,Iphone 14 Pro Max,No,No,12
2022-08-24,1003,14,1820000,Huawei,16,128,P50 Ultra,Yes,No,7
2022-08-24,1004,10,1600000,Sony,4,512,Xperia 1,Yes,Yes,8
2022-08-24,1005,34,4420000,Oppo,4,64,Find x4,Yes,No,6
2022-08-24,1006,17,2380000,Vivo,4,512,X80,No,Yes,9
2022-08-24,1007,45,3150000,IQOO,8,64,11,No,Yes,13
2022-08-24,1008,35,5250000,Xiaomi,4,512,13 Ultra,No,No,13
2022-08-24,1009,19,3230000,Realme,8,512,GT4,Yes,Yes,10
2022-08-24,2001,14,700000,Oneplus,16,128,10 pro,No,Yes,7
2022-08-24,2002,14,840000,Poco,6,256,X4 Pro 5G,No,Yes,14
2022-08-24,2003,46,2760000,Motorola,12,256,Edge Plus,No,No,8
2022-08-24,2004,21,3570000,Nokia,16,256,X30 5G,Yes,Yes,6
2022-08-25,1001,49,4410000,Samsung,12,128,S23 Ultra,Yes,Yes,10
2022-08-25,1002,6,1080000,Apple,4,512,Iphone 14 Pro Max,No,No,7
2022-08-25,1003,25,1250000,Huawei,6,64,P50 Ultra,Yes,No,11
2022-08-25,1004,14,1260000,Sony,6,64,Xperia 1,Yes,Yes,9
2022-08-25,1005,5,500000,Oppo,8,256,Find x4,Yes,No,11
2022-08-25,1006,35,3500000,Vivo,12,128,X80,Yes,No,13
2022-08-25,1007,9,810000,IQOO,16,256,11,Yes,Yes,11
2022-08-25,1008,36,2880000,Xiaomi,8,64,13 Ultra,No,Yes,8
2022-08-25,1009,19,2280000,Realme,12,512,GT4,No,No,7
2022-08-25,2001,41,8200000,Oneplus,16,64,10 pro,No,No,14
2022-08-25,2002,36,4680000,Poco,8,64,X4 Pro 5G,Yes,Yes,9
2022-08-25,2003,11,1760000,Motorola,12,256,Edge Plus,No,Yes,14
2022-08-25,2004,36,2520000,Nokia,12,128,X30 5G,Yes,No,7
2022-08-26,1001,49,9800000,Samsung,6,512,S23 Ultra,Yes,No,14
2022-08-26,1002,14,980000,Apple,16,512,Iphone 14 Pro Max,No,Yes,13
2022-08-26,1003,29,2610000,Huawei,6,128,P50 Ultra,Yes,Yes,5
2022-08-26,1004,1,110000,Sony,12,256,Xperia 1,No,No,14
2022-08-26,1005,45,3150000,Oppo,8,512,Find x4,No,Yes,10
2022-08-26,1006,17,2890000,Vivo,4,128,X80,No,No,13
2022-08-26,1007,49,9310000,IQOO,8,64,11,No,Yes,7
2022-08-26,1008,4,360000,Xiaomi,6,64,13 Ultra,No,No,10
2022-08-26,1009,31,2480000,Realme,6,512,GT4,Yes,Yes,11
2022-08-26,2001,38,3420000,Oneplus,8,128,10 pro,Yes,Yes,13
2022-08-26,2002,20,1200000,Poco,6,512,X4 Pro 5G,No,No,10
2022-08-26,2003,13,2210000,Motorola,12,128,Edge Plus,Yes,No,10
2022-08-26,2004,24,3360000,Nokia,4,512,X30 5G,No,No,14
2022-08-27,1001,39,2730000,Samsung,16,64,S23 Ultra,No,No,13
2022-08-27,1002,3,540000,Apple,6,512,Iphone 14 Pro Max,No,No,6
2022-08-27,1003,29,3770000,Huawei,6,256,P50 Ultra,Yes,Yes,9
2022-08-27,1004,10,1700000,Sony,16,512,Xperia 1,Yes,Yes,12
2022-08-27,1005,48,3360000,Oppo,16,512,Find x4,No,Yes,14
2022-08-27,1006,41,5330000,Vivo,8,128,X80,Yes,Yes,13
2022-08-27,1007,17,1700000,IQOO,16,128,11,No,Yes,11
2022-08-27,1008,22,3520000,Xiaomi,4,512,13 Ultra,No,No,8
2022-08-27,1009,28,2800000,Realme,12,512,GT4,No,No,7
2022-08-27,2001,38,2280000,Oneplus,6,512,10 pro,Yes,No,9
2022-08-27,2002,33,3960000,Poco,8,256,X4 Pro 5G,No,No,10
2022-08-27,2003,26,5200000,Motorola,8,128,Edge Plus,No,Yes,6
2022-08-27,2004,22,1980000,Nokia,16,512,X30 5G,Yes,Yes,9
2022-08-28,1001,4,800000,Samsung,16,128,S23 Ultra,No,Yes,13
2022-08-28,1002,27,4050000,Apple,16,64,Iphone 14 Pro Max,No,Yes,8
2022-08-28,1003,11,880000,Huawei,6,256,P50 Ultra,Yes,Yes,14
2022-08-28,1004,47,7050000,Sony,12,64,Xperia 1,Yes,Yes,8
2022-08-28,1005,22,2200000,Oppo,8,256,Find x4,Yes,Yes,9
2022-08-28,1006,21,1680000,Vivo,16,128,X80,No,Yes,11
2022-08-28,1007,17,3400000,IQOO,4,256,11,No,Yes,13
2022-08-28,1008,17,2890000,Xiaomi,16,64,13 Ultra,Yes,No,10
2022-08-28,1009,21,3150000,Realme,6,512,GT4,Yes,Yes,13
2022-08-28,2001,18,900000,Oneplus,4,64,10 pro,No,No,14
2022-08-28,2002,32,5120000,Poco,8,128,X4 Pro 5G,Yes,Yes,11
2022-08-28,2003,27,2160000,Motorola,4,256,Edge Plus,No,No,8
2022-08-28,2004,2,400000,Nokia,12,256,X30 5G,No,Yes,8
2022-08-29,1001,22,1540000,Samsung,12,128,S23 Ultra,No,No,12
2022-08-29,1002,33,4950000,Apple,4,64,Iphone 14 Pro Max,Yes,Yes,12
2022-08-29,1003,17,2380000,Huawei,8,512,P50 Ultra,Yes,No,14
2022-08-29,1004,38,3040000,Sony,16,128,Xperia 1,Yes,Yes,12
2022-08-29,1005,13,2210000,Oppo,16,512,Find x4,No,No,11
2022-08-29,1006,21,3150000,Vivo,6,64,X80,No,No,11
2022-08-29,1007,41,2870000,IQOO,4,64,11,No,No,9
2022-08-29,1008,18,900000,Xiaomi,4,256,13 Ultra,Yes,Yes,7
2022-08-29,1009,4,440000,Realme,4,256,GT4,No,No,13
2022-08-29,2001,3,330000,Oneplus,4,64,10 pro,Yes,No,10
2022-08-29,2002,9,450000,Poco,8,512,X4 Pro 5G,No,Yes,9
2022-08-29,2003,37,4810000,Motorola,4,512,Edge Plus,No,Yes,9
2022-08-29,2004,14,2240000,Nokia,12,128,X30 5G,Yes,No,8
2022-08-30,1001,13,1300000,Samsung,12,512,S23 Ultra,No,Yes,6
2022-08-30,1002,26,1820000,Apple,4,64,Iphone 14 Pro Max,Yes,No,13
2022-08-30,1003,9,720000,Huawei,12,64,P50 Ultra,No,Yes,11
2022-08-30,1004,23,1380000,Sony,12,512,Xperia 1,No,Yes,14
2022-08-30,1005,23,2530000,Oppo,12,256,Find x4,Yes,No,10
2022-08-30,1006,15,750000,Vivo,12,128,X80,Yes,No,10
2022-08-30,1007,3,360000,IQOO,8,64,11,Yes,No,9
2022-08-30,1008,42,4620000,Xiaomi,12,256,13 Ultra,No,Yes,13
2022-08-30,1009,31,4650000,Realme,4,512,GT4,Yes,No,14
2022-08-30,2001,38,2660000,Oneplus,8,64,10 pro,Yes,Yes,9
2022-08-30,2002,8,1360000,Poco,4,128,X4 Pro 5G,No,No,12
2022-08-30,2003,8,720000,Motorola,12,64,Edge Plus,No,No,11
2022-08-30,2004,18,2520000,Nokia,8,128,X30 5G,No,No,7
2022-08-31,1001,38,5700000,Samsung,6,64,S23 Ultra,No,No,9
2022-08-31,1002,45,3600000,Apple,4,128,Iphone 14 Pro Max,No,Yes,6
2022-08-31,1003,28,3920000,Huawei,8,256,P50 Ultra,No,Yes,14
2022-08-31,1004,14,2660000,Sony,16,256,Xperia 1,No,Yes,6
2022-08-31,1005,2,220000,Oppo,16,128,Find x4,Yes,Yes,14
2022-08-31,1006,6,300000,Vivo,12,512,X80,Yes,No,6
2022-08-31,1007,24,3360000,IQOO,8,256,11,Yes,Yes,7
2022-08-31,1008,36,3960000,Xiaomi,12,256,13 Ultra,Yes,No,13
2022-08-31,1009,22,2860000,Realme,16,256,GT4,No,Yes,5
2022-08-31,2001,48,4800000,Oneplus,8,256,10 pro,No,No,7
2022-08-31,2002,17,2380000,Poco,6,512,X4 Pro 5G,No,Yes,13
2022-08-31,2003,17,1870000,Motorola,12,512,Edge Plus,Yes,Yes,9
2022-08-31,2004,35,6650000,Nokia,8,256,X30 5G,Yes,No,11
2022-09-01,1001,16,2560000,Samsung,16,256,S23 Ultra,Yes,No,9
2022-09-01,1002,9,1710000,Apple,8,128,Iphone 14 Pro Max,No,Yes,5
2022-09-01,1003,43,6880000,Huawei,12,256,P50 Ultra,No,No,7
2022-09-01,1004,10,800000,Sony,12,64,Xperia 1,No,No,10
2022-09-01,1005,38,5320000,Oppo,16,256,Find x4,No,Yes,7
2022-09-01,1006,40,2400000,Vivo,4,512,X80,Yes,No,12
2022-09-01,1007,50,7000000,IQOO,12,256,11,No,Yes,14
2022-09-01,1008,11,660000,Xiaomi,12,512,13 Ultra,No,Yes,9
2022-09-01,1009,36,2880000,Realme,6,128,GT4,No,No,10
2022-09-01,2001,34,2040000,Oneplus,16,512,10 pro,No,Yes,9
2022-09-01,2002,9,450000,Poco,8,64,X4 Pro 5G,Yes,Yes,12
2022-09-01,2003,49,3920000,Motorola,4,256,Edge Plus,Yes,No,10
2022-09-01,2004,43,2580000,Nokia,6,128,X30 5G,No,No,9
2022-09-02,1001,23,2530000,Samsung,6,256,S23 Ultra,No,Yes,11
2022-09-02,1002,29,1740000,Apple,12,512,Iphone 14 Pro Max,No,No,14
2022-09-02,1003,17,850000,Huawei,8,512,P50 Ultra,Yes,Yes,12
2022-09-02,1004,8,1280000,Sony,16,64,Xperia 1,No,Yes,10
2022-09-02,1005,29,4640000,Oppo,8,512,Find x4,No,No,8
2022-09-02,1006,42,5460000,Vivo,4,64,X80,Yes,Yes,9
2022-09-02,1007,47,2820000,IQOO,4,64,11,No,No,8
2022-09-02,1008,19,2660000,Xiaomi,4,512,13 Ultra,No,No,7
2022-09-02,1009,8,640000,Realme,12,64,GT4,No,No,5
2022-09-02,2001,19,2280000,Oneplus,8,64,10 pro,No,No,13
2022-09-02,2002,1,200000,Poco,16,512,X4 Pro 5G,Yes,Yes,7
2022-09-02,2003,23,1150000,Motorola,4,256,Edge Plus,No,No,6
2022-09-02,2004,37,5180000,Nokia,4,64,X30 5G,Yes,No,6
2022-09-03,1001,50,8000000,Samsung,6,128,S23 Ultra,No,No,5
2022-09-03,1002,32,3200000,Apple,12,64,Iphone 14 Pro Max,No,Yes,14
2022-09-03,1003,3,570000,Huawei,4,256,P50 Ultra,No,Yes,13
2022-09-03,1004,23,2760000,Sony,12,512,Xperia 1,No,No,14
2022-09-03,1005,36,3960000,Oppo,8,512,Find x4,No,Yes,5
2022-09-03,1006,19,3040000,Vivo,16,128,X80,Yes,Yes,5
2022-09-03,1007,48,8640000,IQOO,12,256,11,Yes,Yes,11
2022-09-03,1008,25,3500000,Xiaomi,16,256,13 Ultra,No,Yes,8
2022-09-03,1009,31,1860000,Realme,12,512,GT4,Yes,No,6
2022-09-03,2001,8,480000,Oneplus,6,128,10 pro,No,Yes,13
2022-09-03,2002,14,980000,Poco,4,512,X4 Pro 5G,Yes,Yes,13
2022-09-03,2003,31,5890000,Motorola,4,512,Edge Plus,No,Yes,8
2022-09-03,2004,15,2400000,Nokia,8,64,X30 5G,No,Yes,6
2022-09-04,1001,25,4750000,Samsung,4,128,S23 Ultra,No,No,13
2022-09-04,1002,3,570000,Apple,16,128,Iphone 14 Pro Max,Yes,Yes,13
2022-09-04,1003,6,420000,Huawei,12,128,P50 Ultra,Yes,No,14
2022-09-04,1004,2,400000,Sony,12,64,Xperia 1,No,Yes,5
2022-09-04,1005,6,720000,Oppo,6,64,Find x4,No,No,13
2022-09-04,1006,12,2400000,Vivo,6,64,X80,No,No,12
2022-09-04,1007,14,1540000,IQOO,8,128,11,Yes,No,10
2022-09-04,1008,9,720000,Xiaomi,16,128,13 Ultra,No,No,6
2022-09-04,1009,38,5700000,Realme,8,256,GT4,Yes,No,14
2022-09-04,2001,36,4680000,Oneplus,8,512,10 pro,Yes,No,14
2022-09-04,2002,33,1650000,Poco,12,256,X4 Pro 5G,No,No,11
2022-09-04,2003,16,1120000,Motorola,16,128,Edge Plus,Yes,Yes,13
2022-09-04,2004,36,4320000,Nokia,8,128,X30 5G,No,No,12
2022-09-05,1001,5,600000,Samsung,8,256,S23 Ultra,No,Yes,10
2022-09-05,1002,48,5760000,Apple,6,128,Iphone 14 Pro Max,Yes,Yes,13
2022-09-05,1003,6,300000,Huawei,16,512,P50 Ultra,No,No,8
2022-09-05,1004,30,3600000,Sony,4,64,Xperia 1,Yes,No,13
2022-09-05,1005,16,1440000,Oppo,6,256,Find x4,No,Yes,8
2022-09-05,1006,46,8280000,Vivo,6,512,X80,No,No,12
2022-09-05,1007,17,1870000,IQOO,12,256,11,No,No,11
2022-09-05,1008,20,2200000,Xiaomi,6,512,13 Ultra,Yes,No,6
2022-09-05,1009,18,1080000,Realme,8,256,GT4,No,No,7
2022-09-05,2001,44,8360000,Oneplus,8,256,10 pro,No,No,14
2022-09-05,2002,26,1300000,Poco,16,128,X4 Pro 5G,Yes,Yes,6
2022-09-05,2003,36,1800000,Motorola,4,512,Edge Plus,Yes,No,13
2022-09-05,2004,21,2730000,Nokia,4,64,X30 5G,Yes,Yes,11
2022-09-06,1001,21,1890000,Samsung,4,64,S23 Ultra,No,Yes,5
2022-09-06,1002,19,2280000,Apple,4,512,Iphone 14 Pro Max,No,No,13
2022-09-06,1003,7,1330000,Huawei,12,128,P50 Ultra,Yes,Yes,11
2022-09-06,1004,30,2100000,Sony,4,64,Xperia 1,Yes,No,8
2022-09-06,1005,32,5760000,Oppo,6,128,Find x4,No,No,14
2022-09-06,1006,3,510000,Vivo,16,512,X80,No,No,7
2022-09-06,1007,13,2340000,IQOO,8,128,11,No,Yes,9
2022-09-06,1008,36,5400000,Xiaomi,12,128,13 Ultra,No,Yes,11
2022-09-06,1009,2,280000,Realme,4,128,GT4,No,Yes,14
2022-09-06,2001,16,1920000,Oneplus,4,512,10 pro,Yes,Yes,8
2022-09-06,2002,38,7600000,Poco,12,256,X4 Pro 5G,Yes,Yes,12
2022-09-06,2003,19,3420000,Motorola,8,64,Edge Plus,No,Yes,11
2022-09-06,2004,31,1860000,Nokia,8,256,X30 5G,No,Yes,10
2022-09-07,1001,43,5160000,Samsung,12,256,S23 Ultra,Yes,Yes,10
2022-09-07,1002,27,2700000,Apple,6,64,Iphone 14 Pro Max,Yes,No,13
2022-09-07,1003,45,3150000,Huawei,16,256,P50 Ultra,Yes,Yes,8
2022-09-07,1004,9,1260000,Sony,4,128,Xperia 1,Yes,No,11
2022-09-07,1005,5,550000,Oppo,4,64,Find x4,Yes,Yes,10
2022-09-07,1006,44,3960000,Vivo,6,512,X80,Yes,Yes,7
2022-09-07,1007,19,3040000,IQOO,8,64,11,Yes,Yes,11
2022-09-07,1008,49,3430000,Xiaomi,8,256,13 Ultra,Yes,No,11
2022-09-07,1009,19,1900000,Realme,6,128,GT4,Yes,Yes,14
2022-09-07,2001,46,3220000,Oneplus,16,128,10 pro,Yes,No,11
2022-09-07,2002,46,4140000,Poco,4,512,X4 Pro 5G,No,No,14
2022-09-07,2003,10,1200000,Motorola,12,256,Edge Plus,No,No,10
2022-09-07,2004,13,650000,Nokia,4,512,X30 5G,No,Yes,11
2022-09-08,1001,50,5500000,Samsung,8,512,S23 Ultra,Yes,No,5
2022-09-08,1002,26,3120000,Apple,8,64,Iphone 14 Pro Max,Yes,No,8
2022-09-08,1003,20,1600000,Huawei,8,256,P50 Ultra,Yes,Yes,8
2022-09-08,1004,35,3850000,Sony,6,256,Xperia 1,No,No,6
2022-09-08,1005,4,280000,Oppo,4,64,Find x4,No,No,7
2022-09-08,1006,37,5920000,Vivo,4,256,X80,Yes,Yes,14
2022-09-08,1007,1,140000,IQOO,6,128,11,Yes,No,12
2022-09-08,1008,20,1400000,Xiaomi,12,64,13 Ultra,Yes,No,9
2022-09-08,1009,31,4030000,Realme,8,256,GT4,No,No,12
2022-09-08,2001,30,2400000,Oneplus,4,512,10 pro,No,Yes,14
2022-09-08,2002,49,4900000,Poco,8,512,X4 Pro 5G,No,No,7
2022-09-08,2003,6,420000,Motorola,8,64,Edge Plus,No,Yes,13
2022-09-08,2004,41,4920000,Nokia,6,64,X30 5G,Yes,Yes,6
2022-09-09,1001,23,2300000,Samsung,8,64,S23 Ultra,No,Yes,14
2022-09-09,1002,32,6400000,Apple,6,256,Iphone 14 Pro Max,No,Yes,5
2022-09-09,1003,42,7980000,Huawei,12,512,P50 Ultra,No,No,10
2022-09-09,1004,20,1600000,Sony,6,128,Xperia 1,No,No,5
2022-09-09,1005,14,2240000,Oppo,6,128,Find x4,No,Yes,9
2022-09-09,1006,16,800000,Vivo,8,128,X80,Yes,No,14
2022-09-09,1007,40,4800000,IQOO,4,64,11,Yes,Yes,5
2022-09-09,1008,6,840000,Xiaomi,6,64,13 Ultra,No,Yes,7
2022-09-09,1009,28,4480000,Realme,4,512,GT4,Yes,Yes,12
2022-09-09,2001,13,1430000,Oneplus,6,512,10 pro,Yes,No,14
2022-09-09,2002,10,900000,Poco,16,256,X4 Pro 5G,No,Yes,12
2022-09-09,2003,43,8170000,Motorola,8,64,Edge Plus,Yes,Yes,8
2022-09-09,2004,12,2400000,Nokia,6,64,X30 5G,No,Yes,9
2022-09-10,1001,37,6290000,Samsung,6,64,S23 Ultra,No,No,12
2022-09-10,1002,30,3600000,Apple,4,128,Iphone 14 Pro Max,No,Yes,12
2022-09-10,1003,34,2380000,Huawei,8,256,P50 Ultra,Yes,Yes,10
2022-09-10,1004,30,2100000,Sony,6,128,Xperia 1,No,No,6
2022-09-10,1005,23,4140000,Oppo,8,256,Find x4,Yes,Yes,8
2022-09-10,1006,33,3630000,Vivo,12,256,X80,Yes,Yes,9
2022-09-10,1007,40,2800000,IQOO,8,128,11,Yes,No,7
2022-09-10,1008,2,260000,Xiaomi,16,256,13 Ultra,Yes,Yes,13
2022-09-10,1009,43,8600000,Realme,16,128,GT4,No,Yes,9
2022-09-10,2001,11,1650000,Oneplus,8,512,10 pro,No,No,7
2022-09-10,2002,7,1260000,Poco,4,256,X4 Pro 5G,No,No,6
2022-09-10,2003,19,2090000,Motorola,8,128,Edge Plus,Yes,No,13
2022-09-10,2004,12,2400000,Nokia,6,512,X30 5G,No,Yes,13
2022-09-11,1001,20,1200000,Samsung,12,512,S23 Ultra,No,Yes,6
2022-09-11,1002,35,1750000,Apple,8,128,Iphone 14 Pro Max,No,No,14
2022-09-11,1003,14,840000,Huawei,4,64,P50 Ultra,No,No,9
2022-09-11,1004,1,130000,Sony,16,64,Xperia 1,Yes,No,12
2022-09-11,1005,50,7000000,Oppo,6,128,Find x4,Yes,Yes,10
2022-09-11,1006,30,5700000,Vivo,4,512,X80,No,Yes,8
2022-09-11,1007,7,1190000,IQOO,4,512,11,Yes,No,12
2022-09-11,1008,17,1870000,Xiaomi,12,256,13 Ultra,Yes,No,12
2022-09-11,1009,48,4320000,Realme,8,512,GT4,No,No,8
2022-09-11,2001,17,1020000,Oneplus,16,512,10 pro,Yes,No,12
2022-09-11,2002,12,2400000,Poco,12,64,X4 Pro 5G,No,Yes,5
2022-09-11,2003,35,3500000,Motorola,16,64,Edge Plus,No,No,6
2022-09-11,2004,14,1820000,Nokia,6,128,X30 5G,No,No,14
2022-09-12,1001,17,3060000,Samsung,16,256,S23 Ultra,Yes,No,7
2022-09-12,1002,13,1430000,Apple,6,256,Iphone 14 Pro Max,No,Yes,5
2022-09-12,1003,37,6290000,Huawei,4,256,P50 Ultra,No,No,13
2022-09-12,1004,18,1620000,Sony,8,128,Xperia 1,Yes,Yes,13
2022-09-12,1005,12,2400000,Oppo,6,128,Find x4,No,Yes,7
2022-09-12,1006,22,1100000,Vivo,12,512,X80,Yes,Yes,8
2022-09-12,1007,11,1100000,IQOO,12,512,11,No,No,10
2022-09-12,1008,12,720000,Xiaomi,6,256,13 Ultra,Yes,Yes,8
2022-09-12,1009,45,4950000,Realme,6,64,GT4,No,Yes,6
2022-09-12,2001,42,7560000,Oneplus,4,512,10 pro,No,No,12
2022-09-12,2002,1,120000,Poco,8,256,X4 Pro 5G,Yes,Yes,14
2022-09-12,2003,45,2250000,Motorola,12,64,Edge Plus,No,Yes,7
2022-09-12,2004,12,720000,Nokia,12,64,X30 5G,No,Yes,8
2022-09-13,1001,29,3480000,Samsung,16,256,S23 Ultra,Yes,No,7
2022-09-13,1002,46,9200000,Apple,12,128,Iphone 14 Pro Max,No,Yes,8
2022-09-13,1003,23,4370000,Huawei,6,64,P50 Ultra,Yes,No,11
2022-09-13,1004,36,5760000,Sony,12,512,Xperia 1,No,Yes,13
2022-09-13,1005,21,2730000,Oppo,6,128,Find x4,No,Yes,9
2022-09-13,1006,7,770000,Vivo,4,64,X80,No,Yes,9
2022-09-13,1007,21,3360000,IQOO,8,128,11,Yes,Yes,9
2022-09-13,1008,22,3960000,Xiaomi,8,512,13 Ultra,No,Yes,9
2022-09-13,1009,3,210000,Realme,16,128,GT4,Yes,No,5
2022-09-13,2001,49,9310000,Oneplus,4,256,10 pro,No,No,9
2022-09-13,2002,36,7200000,Poco,4,512,X4 Pro 5G,Yes,Yes,6
2022-09-13,2003,44,7920000,Motorola,6,128,Edge Plus,Yes,Yes,9
2022-09-13,2004,20,2000000,Nokia,16,128,X30 5G,No,No,10
2022-09-14,1001,44,5280000,Samsung,4,128,S23 Ultra,Yes,Yes,6
2022-09-14,1002,1,80000,Apple,16,64,Iphone 14 Pro Max,No,Yes,12
2022-09-14,1003,3,330000,Huawei,6,64,P50 Ultra,No,No,10
2022-09-14,1004,2,300000,Sony,6,64,Xperia 1,Yes,No,8
2022-09-14,1005,28,1960000,Oppo,8,512,Find x4,No,Yes,6
2022-09-14,1006,45,3150000,Vivo,16,64,X80,Yes,Yes,8
2022-09-14,1007,8,1520000,IQOO,8,64,11,No,Yes,7
2022-09-14,1008,38,4180000,Xiaomi,4,64,13 Ultra,No,Yes,10
2022-09-14,1009,8,640000,Realme,16,64,GT4,No,Yes,6
2022-09-14,2001,33,5280000,Oneplus,4,64,10 pro,Yes,Yes,7
2022-09-14,2002,29,3770000,Poco,6,64,X4 Pro 5G,No,Yes,8
2022-09-14,2003,8,1440000,Motorola,8,256,Edge Plus,No,Yes,12
2022-09-14,2004,44,5280000,Nokia,4,64,X30 5G,Yes,Yes,7
2022-09-15,1001,12,2040000,Samsung,4,256,S23 Ultra,No,Yes,10
2022-09-15,1002,27,3510000,Apple,4,512,Iphone 14 Pro Max,Yes,Yes,5
2022-09-15,1003,46,3220000,Huawei,6,256,P50 Ultra,No,Yes,5
2022-09-15,1004,17,1360000,Sony,4,256,Xperia 1,Yes,Yes,13
2022-09-15,1005,35,1750000,Oppo,6,64,Find x4,No,No,8
2022-09-15,1006,2,120000,Vivo,16,64,X80,Yes,No,6
2022-09-15,1007,38,4940000,IQOO,12,64,11,No,No,9
2022-09-15,1008,48,2400000,Xiaomi,12,64,13 Ultra,Yes,Yes,8
2022-09-15,1009,40,3600000,Realme,8,64,GT4,No,No,12
2022-09-15,2001,3,540000,Oneplus,4,256,10 pro,Yes,No,8
2022-09-15,2002,41,3690000,Poco,4,64,X4 Pro 5G,No,No,14
2022-09-15,2003,29,5220000,Motorola,6,64,Edge Plus,No,No,14
2022-09-15,2004,12,2280000,Nokia,12,256,X30 5G,No,No,13
2022-09-16,1001,31,5890000,Samsung,4,256,S23 Ultra,Yes,No,8
2022-09-16,1002,18,1260000,Apple,4,256,Iphone 14 Pro Max,No,No,10
2022-09-16,1003,8,1600000,Huawei,16,128,P50 Ultra,Yes,Yes,7
2022-09-16,1004,28,3640000,Sony,8,512,Xperia 1,Yes,Yes,14
2022-09-16,1005,20,3200000,Oppo,12,128,Find x4,No,Yes,14
2022-09-16,1006,14,1400000,Vivo,8,64,X80,No,Yes,8
2022-09-16,1007,30,3600000,IQOO,6,128,11,Yes,Yes,8
2022-09-16,1008,47,4700000,Xiaomi,8,128,13 Ultra,No,Yes,7
2022-09-16,1009,11,660000,Realme,6,256,GT4,Yes,No,12
2022-09-16,2001,14,2520000,Oneplus,16,256,10 pro,Yes,Yes,14
2022-09-16,2002,24,1440000,Poco,6,512,X4 Pro 5G,No,Yes,6
2022-09-16,2003,10,2000000,Motorola,16,64,Edge Plus,No,No,6
2022-09-16,2004,45,9000000,Nokia,12,256,X30 5G,Yes,No,7
2022-09-17,1001,50,2500000,Samsung,12,512,S23 Ultra,No,No,9
2022-09-17,1002,36,4680000,Apple,16,256,Iphone 14 Pro Max,Yes,Yes,7
2022-09-17,1003,29,3480000,Huawei,12,256,P50 Ultra,Yes,No,8
2022-09-17,1004,44,4840000,Sony,8,128,Xperia 1,No,No,14
2022-09-17,1005,43,4300000,Oppo,12,512,Find x4,No,No,10
2022-09-17,1006,17,1190000,Vivo,8,128,X80,No,Yes,12
2022-09-17,1007,28,1960000,IQOO,6,64,11,Yes,No,11
2022-09-17,1008,48,6720000,Xiaomi,12,64,13 Ultra,No,Yes,8
2022-09-17,1009,19,1900000,Realme,12,64,GT4,Yes,No,9
2022-09-17,2001,9,1260000,Oneplus,16,256,10 pro,No,Yes,8
2022-09-17,2002,43,7740000,Poco,6,128,X4 Pro 5G,Yes,Yes,14
2022-09-17,2003,24,1680000,Motorola,8,128,Edge Plus,No,Yes,5
2022-09-17,2004,49,2940000,Nokia,12,64,X30 5G,Yes,No,11
2022-09-18,1001,14,1960000,Samsung,6,128,S23 Ultra,No,No,6
2022-09-18,1002,13,1820000,Apple,12,512,Iphone 14 Pro Max,No,Yes,8
2022-09-18,1003,7,1120000,Huawei,16,512,P50 Ultra,No,Yes,8
